ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,MRKT_TY_NM,MRKT_OPER_PD,STORE_CO,ADIT_DC,USE_GCCT_CN,HMPG_ADDR,TOILET_EXST_AT,PRKPLCE_EXST_AT,OPNNG_YEAR,TEL_NO,DATA_BASE_DE,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC483PO22N000001349,쇼핑,전통시장,청계상가,서울,중구,1114015700,산림동,1114060500,을지로동,1.11103E+11,서울 중구 청계천로 160,4545,다사554521,126.9953651,37.56797986,상설장,매일,179,음식점업+근린생활서비스,,,Y,Y,2019,02-2279-6513,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001350,쇼핑,전통시장,장미제일시장,서울,중랑구,1126010400,묵동,1126063000,묵2동,1.12604E+11,서울 중랑구 동일로143길 38,2012,다사626562,127.0763732,37.60517363,상설장,매일,56,농산물+축산물+수산물+가공식품+기타소매업,,,Y,N,2019,02-6348-0098,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001351,쇼핑,전통시장,오이도전통수산시장,경기,시흥시,4139013200,정왕동,4139059300,정왕3동,4.13903E+11,경기 시흥시 오이도로 167,15015,다사280277,126.6882099,37.34588131,상설장,매일,172,수산물+음식점업+기타소매업+근린생활서비스,,,Y,Y,2019,031-431-5275,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001352,쇼핑,전통시장,양동쌍학시장,경기,양평군,4183038021,양동면 쌍학리,4183038000,양동면,4.18304E+11,경기 양평군 양동면 학둔지아래길 76,12539,라사224357,127.7531969,37.42017367,상설장,매일,101,농산물+축산물+가공식품+음식점업+기타소매업,,,Y,Y,2019,031-773-1722,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001353,쇼핑,전통시장,청림시장,경북,포항시 남구,4711110500,청림동,4711156000,청림동,4.71115E+11,경북 포항시 남구 청림서길 29,37920,마마721794,129.4103555,35.99657739,상설장,매일,30,농산물+축산물+기타소매업,,,Y,Y,1985,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001354,쇼핑,전통시장,환호그린빌시장,경북,포항시 북구,4711312300,환호동,4711371000,환여동,4.71135E+11,경북 포항시 북구 환호공원길 15,37600,마마703873,129.3911479,36.06812939,상설장,매일,32,농산물+가공식품+기타소매업,,,Y,Y,1986,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001355,쇼핑,전통시장,삼천포전통수산시장,경남,사천시,4824010200,서동,4824051000,동서동,4.82405E+11,경남 사천시 어시장길 46,52569,라라520593,128.069893,34.927174,상설장,매일,66,농산물+수산물+의류/신발+음식점업+기타소매업,,,Y,Y,2005,055-833-8836,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001356,쇼핑,전통시장,석계시장,경남,양산시,4833033021,상북면 석계리,4833033000,상북면,4.12204E+11,경남 양산시 상북면 삼계4길 2,50557,마마419148,129.0639378,35.41957336,5일장,4일+9일,16,농산물+축산물+수산물+가공식품+기타소매업,,,Y,Y,1954,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001357,쇼핑,전통시장,제천고추시장,충북,제천시,4315011200,신월동,4315056000,용두동,4.31503E+11,충북 제천시 바이오밸리로 212,27158,라사599066,128.1750459,37.15643437,상설장,매일,86,농산물,,,Y,Y,2019,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001358,쇼핑,전통시장,부곡시장,경북,김천시,4715011400,부곡동,4715059500,대곡동,4.14304E+11,경북 김천시 부곡시장1길 13,39605,라마543922,128.1044451,36.12549303,상설장,매일,21,수산물+가공식품+기타소매업,,,Y,Y,1980,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001359,쇼핑,전통시장,중앙시장,경북,김천시,4715010300,모암동,4715051600,자산동,4.21504E+11,경북 김천시 중앙시장3길 1,39590,라마562915,128.1248283,36.11908641,상설장,매일,90,의류/신발+음식점업,,,Y,Y,1953,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001360,쇼핑,전통시장,문화의거리 행복상점가,경북,문경시,4728010100,점촌동,4728057000,점촌1동,3.17104E+11,경북 문경시 점촌5길 8-1,36971,라바625445,128.199258,36.59668558,상설장,매일,150,의류/신발+가정용품+음식점업+기타소매업,,,Y,Y,2019,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001361,쇼핑,전통시장,점촌역전상점가,경북,문경시,4728010100,점촌동,4728057000,점촌1동,1.11703E+11,경북 문경시 신흥로 163-1,36970,라바628444,128.2023118,36.59579707,상설장,매일,152,의류/신발+음식점업+기타소매업+근린생활서비스업,,,Y,Y,2019,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001362,쇼핑,전통시장,남성시장,경북,상주시,4725010700,남성동,4725052000,남원동,4.37405E+11,경북 상주시 남성4길 43,37195,라바593243,128.1621071,36.41441058,상설장,매일,140,농산물+축산물+가공식품+음식점업+기타소매업,,,N,N,2019,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001363,쇼핑,전통시장,중곡제일시장(이오상사),서울,광진구,1121510100,중곡동,1121574000,중곡1동,1.12154E+11,서울 광진구 긴고랑로11길 11,4910,다사630516,127.0813014,37.56390828,상설장,매일,15,농산물+가공식품+기타소매업,,,Y,N,1971,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001364,쇼핑,전통시장,한아름시장,서울,광진구,1121510700,화양동,1121571000,화양동,1.12154E+11,서울 광진구 능동로13길 39,5016,다사619494,127.0697577,37.54395902,상설장,매일,32,농산물+기타소매업+근린생활서비스업,,,Y,Y,1980,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001365,쇼핑,전통시장,칠성상가시장,대구,북구,2723010100,칠성동1가,2723052600,칠성동,2.72303E+11,대구 북구 칠성남로 230,41583,라마997649,128.6053141,35.87561087,상설장,매일,70,농산물+축산물+수산물+음식점업,,,Y,Y,2020,053-423-3889,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001366,쇼핑,전통시장,소래포구전통어시장,인천,남동구,2820011000,논현동,2820069000,논현1동,2.82003E+11,인천 남동구 포구로 2-56,21672,다사326335,126.7393735,37.39819956,상설장,매일,335,수산물,,,Y,Y,2020,032-446-7536,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001367,쇼핑,전통시장,하복대시장,충북,청주시 흥덕구,4311311400,복대동,4311374100,복대1동,4.31135E+11,충북 청주시 흥덕구 증안로34번길 20-1,28416,다바935486,127.4274666,36.63563824,상설장,매일,51,농산물+축산물+수산물+가공식품+기타소매업,,,N,N,2020,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001368,쇼핑,전통시장,봉화내성시장,경북,봉화군,4792025031,봉화읍 내성리,4792025000,봉화읍,4.79205E+11,경북 봉화군 봉화읍 내성로5길 13,36238,마바104774,128.7389555,36.88890469,상설장,매일,138,가공식품+의류/신발+음식점업+기타소매업,,,Y,N,2020,054-672-4800,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001369,쇼핑,전통시장,거제읍내시장,경남,거제시,4831034027,거제면 서상리,4831034000,거제면,4.37605E+11,경남 거제시 거제면 읍내로2길 28,53286,라라996511,128.5901796,34.85055999,상설장+5일장,4일+9일,56,농산물+수산물+가공식품+음식점업+기타소매업,,,Y,N,2020,055-634-0239,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001370,쇼핑,전통시장,관악종합시장,서울,관악구,1162010200,신림동,1162065500,신원동,1.16203E+11,서울 관악구 신원로 23,8774,다사494426,126.9280632,37.48157679,상설장,매일,56,근린생활서비스+의류/신발+음식점업+축산물,,,Y,N,1969,02-856-4355,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001371,쇼핑,전통시장,조양시장(건물형),서울,광진구,1121510500,자양동,1121584700,자양4동,1.12154E+11,서울 광진구 아차산로30길 39,5073,다사617489,127.0674893,37.53899664,상설장,매일,29,농산물+가공식품,,,Y,N,1970,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001372,쇼핑,전통시장,상계중앙시장,서울,노원구,1135010500,상계동,1135064000,상계2동,1.13504E+11,서울 노원구 상계로23가길 24,1684,다사620622,127.0702768,37.65904916,상설장,매일,64,축산물+농산물+가공식품,,,N,N,2010,070-4141-1116,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001373,쇼핑,전통시장,신도봉시장,서울,도봉구,1132010800,도봉동,1132052100,도봉1동,1.13204E+11,서울 도봉구 도당로27길 60,1349,다사595634,127.0411237,37.67001525,상설장,매일,25,가공식품+수산물+농산물+가공식품,,,Y,Y,1974,02-954-0605,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001374,쇼핑,전통시장,중부시장,서울,중구,1114015400,오장동,1114059000,광희동,1.11404E+11,서울 중구 을지로36길 35,4547,다사560518,127.0019051,37.56506341,상설장,매일,510,수산물,,,Y,N,1959,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001375,쇼핑,전통시장,테크노상가,서울,중구,1114016200,신당동,1114061500,신당동,1.11404E+11,서울 중구 마장로1가길 17,4568,다사570522,127.0132375,37.56884578,상설장,매일,188,의류/신발,,,Y,Y,2013,02-2232-4821,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001376,쇼핑,전통시장,동원시장,서울,중랑구,1126010100,면목동,1126056500,면목본동,1.12604E+11,서울 중랑구 면목로74길 45,2161,다사637545,127.0898932,37.58983834,상설장,매일,14,축산물+수산물,,,Y,N,1971,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001377,쇼핑,전통시장,면목시장,서울,중랑구,1126010100,면목동,1126057000,면목7동,1.12604E+11,서울 중랑구 면목로39길 11,2239,다사634534,127.0862991,37.57955168,상설장,매일,35,가공식품+의류/신발+축산물,,,Y,Y,1968,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001378,쇼핑,전통시장,금광시장,경기,성남시 중원구,4113310300,금광동,4113354000,금광2동,4.11334E+11,경기 성남시 중원구 산성대로426번길 5,13170,다사699390,127.1599062,37.45003252,상설장,매일,22,기타소매업,,,Y,Y,1994,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001379,쇼핑,전통시장,마로관기시장(관기재래시장),충북,보은군,4372033021,마로면 관기리,4372033000,마로면,4.37205E+11,충북 보은군 마로면 관기3길 6-7,28963,라바284264,127.8175961,36.43524313,상설장,매일,40,기타소매업+음식점업+축산물+가공식품,,,Y,Y,2005,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001380,쇼핑,전통시장,연수상가,충북,충주시,4313011800,연수동,4313063000,연수동,4.31303E+11,충북 충주시 예성로 319,27348,라바385874,127.9332268,36.98478306,상설장,매일,190,기타소매업,,,N,Y,2009,043-843-3376,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001381,쇼핑,전통시장,공주산성시장,충남,공주시,4415010500,산성동,4415054000,웅진동,4.41505E+11,충남 공주시 용당길 22,32539,다바661290,127.1226143,36.45881772,상설장+5일장,1일+6일,560,농산물+축산물+기타소매업+의류/신발,,,Y,Y,2005,041-856-5427,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001382,쇼핑,전통시장,금산인삼전통시장,충남,금산군,4471025022,금산읍 중도리,4471025000,금산읍,4.47105E+11,충남 금산군 금산읍 건삼전1길 20-8,32740,다마992892,127.4921845,36.10045936,상설장,매일,69,농산물+의류/신발+음식점업,,,Y,Y,2011,041-754-2160,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001383,쇼핑,전통시장,마전시장,충남,금산군,4471039023,추부면 마전리,4471039000,추부면,4.16504E+11,충남 금산군 추부면 마전1길 38,32714,다마970992,127.4669757,36.19060645,5일장,4일+9일,15,축산물+의류/신발+근린생활서비스+음식점업,,,Y,N,1965,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001384,쇼핑,전통시장,웅천시장,충남,보령시,4418025021,웅천읍 대창리,4418025000,웅천읍,4.41805E+11,충남 보령시 웅천읍 장터4길 24,33521,다바192043,126.6012675,36.23299004,상설장+5일장,2일+7일,87,음식점업,,,Y,Y,2009,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001385,쇼핑,전통시장,덕산시장,충남,예산군,4481036021,덕산면 읍내리,4481036000,덕산면,4.48105E+11,충남 예산군 덕산면 읍내서길 2-1,32406,다바257566,126.6681573,36.7049773,5일장,4일+9일,50,농산물+축산물+음식점업,,,Y,Y,1887,041-3379-1080,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001386,쇼핑,전통시장,지리산나들이장터,전남,구례군,4673037021,산동면 원촌리,4673037000,산동면,4.67303E+11,전남 구례군 산동면 지리산온천로 126,57603,다마949017,127.4444997,35.31147064,상설장,매일,22,농산물,,,Y,Y,2015,061-780-5053,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001387,쇼핑,전통시장,세종대평시장,세종특별자치시,,3611034021,금남면 용포리,3611034000,금남면,3.61105E+11,세종특별자치시 금남면 대평시장1길 17-2,30083,다바804299,127.2820588,36.46726733,상설장+5일장,2일+7일,76,축산물+음식점업,,,Y,Y,2006,044-867-3838,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001388,쇼핑,전통시장,부강전통시장,세종특별자치시,,3611033021,부강면 부강리,3611033000,부강면,3.61105E+11,세종특별자치시 부강면 부강5길 18,30075,다바882367,127.3688825,36.52850118,상설장+5일장,5일+10일,70,기타소매업,,,Y,Y,2005,044-275-4251,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001389,쇼핑,전통시장,포방터시장,서울,서대문구,1141011800,홍은동,1141066000,홍은1동,1.14104E+11,서울 서대문구 포방터길 43,3605,다사513556,126.9488969,37.59867095,상설장,매일,88,농산물+가공식품+수산물,,,Y,N,2017,02-3417-3335,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001390,쇼핑,전통시장,송현자유시장,인천,동구,2814010300,송현동,2814055500,송현1.2동,2.81404E+11,인천 동구 화도진로41번길 13-1,22550,다사233422,126.6330142,37.47590168,상설장,매일,91,농산물+가공식품,,,Y,N,1962,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001391,쇼핑,전통시장,정원시장,대전,동구,3011010100,원동,3011051500,중앙동,3.01104E+11,대전 동구 중앙로194번길 33,34628,다바938146,127.4316555,36.32910635,상설장,매일,90,음식점업+수산물,,,Y,Y,2017,042-253-7782,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001392,쇼핑,전통시장,연풍전통시장,충북,괴산군,4376033022,연풍면 행촌리,4376033000,연풍면,4.37605E+11,충북 괴산군 연풍면 향교로교촌2길 3,28013,라바444630,127.9976245,36.76439556,상설장+5일장,2일+7일,57,농산물+가공식품,,,Y,Y,2006,043-833-7767,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001393,쇼핑,전통시장,삼승원남시장(원남재래시장),충북,보은군,4372035021,삼승면 원남리,4372035000,삼승면,4.37203E+11,충북 보은군 삼승면 삼승탄부로 12,28925,라바209221,127.7331449,36.39692129,상설장+5일장,3일+8일,58,농산물+가공식품,,,Y,Y,2005,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000001394,쇼핑,전통시장,회인재래시장,충북,보은군,4372038521,회인면 중앙리,4372038500,회인면,4.37205E+11,충북 보은군 회인면 회인로2길 2-1,28929,라바087325,127.5977792,36.49066713,상설장+5일장,4일+9일,38,농산물+가공식품,,,Y,N,2005,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
